도로명 주소,지번 주소,위도,경도,주택유형구분,세대수(객실수),건축연도
전북특별자치도 전주시 덕진구 권삼득로 227-16,전북특별자치도 전주시 덕진구 금암동 732,35.8381162,127.1336131,단독주택(다가구주택),13,2016-09-29
전북특별자치도 전주시 덕진구 호반3길 8-7,전북특별자치도 전주시 덕진구 덕진동2가 167-362,35.84903682,127.1169194,단독주택(다가구주택),12,2016-09-29
전북특별자치도 전주시 덕진구 석소1길 23,전북특별자치도 전주시 덕진구 우아동2가 560-4,35.83433895,127.1681948,단독주택(다가구주택),11,2016-09-29
전북특별자치도 전주시 덕진구 금암5길 24,전북특별자치도 전주시 덕진구 금암동 594-8,35.83932032,127.135828,다가구주택(14가구),14,2016-09-30
전북특별자치도 전주시 완산구 인봉로 46-6,전북특별자치도 전주시 완산구 중노송동 312-11,35.82732066,127.1587987,단독주택 및 제2종근린생활시설,10,2016-09-30
전북특별자치도 전주시 완산구 선너머3길 44,전북특별자치도 전주시 완산구 중화산동2가 10,35.8164722,127.1294873,"단독주택, 제1종근린생활시설",11,2016-09-30
전북특별자치도 전주시 덕진구 호반5길 7-8,전북특별자치도 전주시 덕진구 덕진동2가 167-390,35.84910184,127.1167869,단독주택(다가구주택),12,2016-10-04
전북특별자치도 전주시 덕진구 들사평4길 28,전북특별자치도 전주시 덕진구 덕진동1가 1268-1,35.84066749,127.1245324,단독주택(다가구주택),15,2016-10-05
전북특별자치도 전주시 완산구 마전들로 38,전북특별자치도 전주시 완산구 효자동3가 1686-3,35.82086613,127.0998007,"단독주택, 제1종근린생활시설",8,2016-10-05
전북특별자치도 전주시 완산구 공북로 18-1,전북특별자치도 전주시 완산구 태평동 185-24,35.82510156,127.133949,단독주택,9,2016-10-10
전북특별자치도 전주시 완산구 중산8길 7-1,전북특별자치도 전주시 완산구 중화산동2가 603-4,35.8178863,127.1209862,단독주택,9,2016-10-11
전북특별자치도 전주시 완산구 중산1길 12-5,전북특별자치도 전주시 완산구 중화산동2가 619-3,35.8148432,127.1189951,"단독주택, 제2종근린생활시설",10,2016-10-11
전북특별자치도 전주시 완산구 우전2길 69,전북특별자치도 전주시 완산구 효자동2가 1329-3,35.81029106,127.1066538,"단독주택, 제2종근린생활시설",3,2016-10-11
전북특별자치도 전주시 덕진구 가리내10길 18-4,전북특별자치도 전주시 덕진구 덕진동2가 677-8,35.84210131,127.1104219,단독주택(다가구주택),5,2016-10-12
전북특별자치도 전주시 완산구 잿뜸2길 10,전북특별자치도 전주시 완산구 서신동 18-18,35.82780444,127.1246449,단독주택,4,2016-10-13
전북특별자치도 전주시 덕진구 작은모래내3길 31,전북특별자치도 전주시 덕진구 인후동1가 683-3,35.83283865,127.1476018,단독주택(다가구주택),7,2016-10-17
전북특별자치도 전주시 덕진구 금암3길 26-8,전북특별자치도 전주시 덕진구 금암동 1552-41,35.84120174,127.1363394,단독주택(다가구주택),12,2016-10-19
전북특별자치도 전주시 덕진구 금암3길 26-6,전북특별자치도 전주시 덕진구 금암동 1552-57,35.84114558,127.1361957,단독주택(다가구주택),12,2016-10-19
전북특별자치도 전주시 완산구 구룡2길 9,전북특별자치도 전주시 완산구 효자동2가 1255-4,35.81338738,127.1028938,단독주택,11,2016-10-20
전북특별자치도 전주시 덕진구 떡전3길 8-13,전북특별자치도 전주시 덕진구 금암동 792-15,35.83754482,127.1277047,단독주택(다가구주택),2,2016-10-21
전북특별자치도 전주시 덕진구 아중천1길 18,전북특별자치도 전주시 덕진구 산정동 886-1,35.8344235,127.1726394,단독주택(다가구주택),3,2016-10-25
전북특별자치도 전주시 덕진구 동부대로 383-1,전북특별자치도 전주시 덕진구 우아동1가 1123-8,35.82661444,127.176867,단독주택(다가구주택),2,2016-10-28
전북특별자치도 전주시 완산구 따박골9길 47,전북특별자치도 전주시 완산구 중화산동1가 254-1,35.81142649,127.1299861,"단독주택, 제2종근린생활시설",7,2016-10-28
전북특별자치도 전주시 덕진구 가리내6길 6-10,전북특별자치도 전주시 덕진구 덕진동2가 666-14,35.84572831,127.1112162,단독주택(다가구주택),17,2016-10-31
전북특별자치도 전주시 덕진구 만성로 21,전북특별자치도 전주시 덕진구 만성동 1176-1,35.83411679,127.0707228,단독주택,3,2016-11-01
전북특별자치도 전주시 덕진구 송천4길 32-10,전북특별자치도 전주시 덕진구 송천동1가 507-1,35.86272802,127.1189712,단독주택(다가구주택),9,2016-11-01
전북특별자치도 전주시 완산구 평화3길 9,전북특별자치도 전주시 완산구 평화동2가 906-2,35.78294622,127.1323633,"단독주택, 제1종근린생활시설",8,2016-11-01
전북특별자치도 전주시 덕진구 떡전3길 22,전북특별자치도 전주시 덕진구 금암동 758-4,35.83674908,127.1288202,단독주택(다가구주택),19,2016-11-02
전북특별자치도 전주시 완산구 메너머3길 30-19,전북특별자치도 전주시 완산구 중화산동2가 734-18,35.82445391,127.1193278,단독주택,15,2016-11-02
전북특별자치도 전주시 덕진구 명주2길 14-16,전북특별자치도 전주시 덕진구 인후동2가 1535-10,35.8433407,127.145632,단독주택,12,2016-11-03
전북특별자치도 전주시 완산구 맏내로 147-10,전북특별자치도 전주시 완산구 평화동2가 844-7,35.79340476,127.1278812,단독주택 제2종근린생활시설,10,2016-11-03
전북특별자치도 전주시 완산구 범안2길 7-4,전북특별자치도 전주시 완산구 효자동2가 1163-3,35.81298327,127.1082123,"단독주택, 제1종근린생활시설",9,2016-11-04
전북특별자치도 전주시 덕진구 들사평4길 22,전북특별자치도 전주시 덕진구 덕진동1가 1269-1,35.84095887,127.1241017,단독주택,10,2016-11-07
전북특별자치도 전주시 덕진구 송천1길 9-13,전북특별자치도 전주시 덕진구 송천동1가 380-42,35.85588369,127.1198105,단독주택,9,2016-11-07
전북특별자치도 전주시 덕진구 송천1길 9-17,전북특별자치도 전주시 덕진구 송천동1가 383-11,35.85586178,127.1194631,단독주택,10,2016-11-07
전북특별자치도 전주시 덕진구 송천1길 9-15,전북특별자치도 전주시 덕진구 송천동1가 380-41,35.85587404,127.1196424,단독주택(다가구주택),10,2016-11-08
전북특별자치도 전주시 덕진구 송천1길 9-3,전북특별자치도 전주시 덕진구 송천동1가 383-1,35.85631197,127.1194457,단독주택(다가구주택),9,2016-11-08
전북특별자치도 전주시 덕진구 송천1길 9-5,전북특별자치도 전주시 덕진구 송천동1가 383-6,35.85617058,127.1194274,단독주택(다가구주택),9,2016-11-08
전북특별자치도 전주시 덕진구 송천1길 9-7,전북특별자치도 전주시 덕진구 송천동1가 383-7,35.85603224,127.1194248,단독주택(다가구주택),9,2016-11-08
전북특별자치도 전주시 덕진구 송천1길 9-9,전북특별자치도 전주시 덕진구 송천동1가 383-8,35.8560914,127.1195699,단독주택(다가구주택),12,2016-11-08
전북특별자치도 전주시 덕진구 송천1길 9-11,전북특별자치도 전주시 덕진구 송천동1가 383-9,35.8560626,127.1197168,단독주택(다가구주택),9,2016-11-08
전북특별자치도 전주시 완산구 맏내로 147-12,전북특별자치도 전주시 완산구 평화동2가 844-8,35.79345254,127.1280359,단독주택,11,2016-11-08
전북특별자치도 전주시 완산구 황강서원5길 13,전북특별자치도 전주시 완산구 효자동3가 1593-1,35.82907074,127.1020595,"단독주택, 제1종근린생활시설",10,2016-11-08
전북특별자치도 전주시 덕진구 월방8길 25-16,전북특별자치도 전주시 덕진구 만성동 1181-5,35.83647976,127.0751009,단독주택(다가구주택),2,2016-11-09
전북특별자치도 전주시 덕진구 송천로 40-2,전북특별자치도 전주시 덕진구 송천동1가 405-5,35.85683921,127.1188963,단독주택(다가구주택),12,2016-11-10
전북특별자치도 전주시 덕진구 도당산1길 21-3,전북특별자치도 전주시 덕진구 우아동3가 749-37,35.845216,127.153898,단독주택,7,2016-11-10
전북특별자치도 전주시 완산구 따박골9길 45,전북특별자치도 전주시 완산구 중화산동1가 254-16,35.81125985,127.1300688,단독주택,14,2016-11-10
전북특별자치도 전주시 완산구 객원길 42,전북특별자치도 전주시 완산구 대성동 209-31,35.797729,127.1733001,단독주택,2,2016-11-11
전북특별자치도 전주시 완산구 기린대로 130,전북특별자치도 전주시 완산구 남노송동 519-47,35.8205627,127.1534283,"제1,2종근린생활시설",5,2016-11-15
전북특별자치도 전주시 완산구 척동길 10,전북특별자치도 전주시 완산구 효자동3가 1637-4,35.82436238,127.0998088,단독주택,9,2016-11-16
전북특별자치도 전주시 덕진구 송천로 40,전북특별자치도 전주시 덕진구 송천동1가 405-4,35.85692812,127.1187616,다가구주택 및 소매점,11,2016-11-17
전북특별자치도 전주시 완산구 문화2길 14-13,전북특별자치도 전주시 완산구 중노송동 253-83,35.82445701,127.1563885,단독주택,2,2016-11-21
전북특별자치도 전주시 완산구 장승배기로 164-2,전북특별자치도 전주시 완산구 평화동1가 636-1,35.79462953,127.1308547,"단독주택, 제1종근린생활시설",3,2016-11-21
전북특별자치도 전주시 완산구 메너머3길 30-13,전북특별자치도 전주시 완산구 중화산동2가 734-6,35.82439694,127.1191544,"단독주택, 제1종근린생활시설",15,2016-11-22
전북특별자치도 전주시 덕진구 가리내8길 6-3,전북특별자치도 전주시 덕진구 덕진동2가 671-7,35.84376285,127.1110223,단독주택(다가구주택),12,2016-11-23
전북특별자치도 전주시 완산구 서곡1길 8-8,전북특별자치도 전주시 완산구 효자동3가 1434-10,35.8353582,127.10077,단독주택,15,2016-11-23
전북특별자치도 전주시 완산구 배학2길 27,전북특별자치도 전주시 완산구 효자동3가 1687-7,35.81960815,127.0997966,"단독주택, 제1종근린생활시설",11,2016-11-23
전북특별자치도 전주시 완산구 문학대4길 5,전북특별자치도 전주시 완산구 효자동3가 1615-18,35.82689856,127.1024429,"단독주택, 제1종근린생활시설",6,2016-11-24
전북특별자치도 전주시 덕진구 솔내2길 70,전북특별자치도 전주시 덕진구 송천동1가 171-161,35.85747084,127.1242989,단독주택(다가구주택),11,2016-11-25
전북특별자치도 전주시 덕진구 인후5길 12-1,전북특별자치도 전주시 덕진구 인후동1가 814-12,35.83071357,127.1579542,단독주택,10,2016-11-25
전북특별자치도 전주시 완산구 마당재2길 18-17,전북특별자치도 전주시 완산구 남노송동 170-10,35.82132387,127.1602177,단독주택,13,2016-11-25
전북특별자치도 전주시 완산구 서곡로 85-1,전북특별자치도 전주시 완산구 효자동3가 1417-5,35.8363887,127.1020531,"단독주택, 제1종근린생활시설",5,2016-11-25
전북특별자치도 전주시 완산구 서곡4길 22,전북특별자치도 전주시 완산구 효자동3가 1441-5,35.83457789,127.1034155,"제2종근린생활시설, 단독주택",3,2016-11-25
전북특별자치도 전주시 완산구 선너머3길 21,전북특별자치도 전주시 완산구 중화산동1가 237-2,35.81429625,127.1301919,"단독주택, 제1종근린생활시설",7,2016-11-29
전북특별자치도 전주시 덕진구 두현길 43,전북특별자치도 전주시 덕진구 만성동 666,35.83141061,127.0755608,단독주택(다가구주택),13,2016-11-30
전북특별자치도 전주시 덕진구 송천로 40-8,전북특별자치도 전주시 덕진구 송천동1가 405-8,35.8565534,127.1192872,단독주택(다가구주택),11,2016-12-01
전북특별자치도 전주시 덕진구 사근1길 67-1,전북특별자치도 전주시 덕진구 송천동2가 52-4,35.86670273,127.1346811,단독주택(다가구주택),11,2016-12-01
전북특별자치도 전주시 덕진구 견훤왕궁로 168,전북특별자치도 전주시 덕진구 인후동1가 659-130,35.83439028,127.1497626,단독주택(다가구주택),2,2016-12-01
전북특별자치도 전주시 덕진구 송천1길 9-19,전북특별자치도 전주시 덕진구 송천동1가 380-11,35.85572543,127.1194554,단독주택(다가구주택),9,2016-12-07
전북특별자치도 전주시 완산구 황강서원2길 10,전북특별자치도 전주시 완산구 효자동3가 1602-7,35.82779901,127.0994423,단독주택,14,2016-12-07
전북특별자치도 전주시 덕진구 아중1길 13-3,전북특별자치도 전주시 덕진구 우아동2가 911-2,35.82900442,127.1709377,단독주택(다가구주택),12,2016-12-08
전북특별자치도 전주시 완산구 중산로 45,전북특별자치도 전주시 완산구 중화산동2가 607-3,35.81811502,127.1201099,"단독주택, 제2종근린생활시설",10,2016-12-08
전북특별자치도 전주시 덕진구 여암2길 43,전북특별자치도 전주시 덕진구 여의동 647-2,35.86883307,127.0735906,단독주택(다가구주택),9,2016-12-09
전북특별자치도 전주시 덕진구 월방5길 8,전북특별자치도 전주시 덕진구 만성동 1195-5,35.83450904,127.0720555,단독주택,3,2016-12-12
전북특별자치도 전주시 완산구 물레방아1길 13,전북특별자치도 전주시 완산구 태평동 159-5,35.82267044,127.1367283,단독주택,7,2016-12-15
전북특별자치도 전주시 덕진구 혁신로 706-4,전북특별자치도 전주시 덕진구 반월동 234-10,35.87424564,127.0751788,단독주택(다가구주택),2,2016-12-16
전북특별자치도 전주시 완산구 메너머3길 33-6,전북특별자치도 전주시 완산구 중화산동2가 689-5,35.82328216,127.1188927,단독주택 및 제2종근린생활시설,16,2016-12-16
전북특별자치도 전주시 완산구 화산천변3길 19-5,전북특별자치도 전주시 완산구 중화산동2가 764-3,35.81999558,127.1143861,"다가구주택, 제1종근린생활시설",15,2016-12-16
전북특별자치도 전주시 덕진구 삼송5길 9-3,전북특별자치도 전주시 덕진구 금암동 1548-23,35.84251954,127.136597,단독주택(다가구주택),14,2016-12-19
전북특별자치도 전주시 완산구 범안2길 11-3,전북특별자치도 전주시 완산구 효자동2가 1163-9,35.81297867,127.108016,"단독주택, 제1종근린생활시설",11,2016-12-20
전북특별자치도 전주시 덕진구 시천로 29-17,전북특별자치도 전주시 덕진구 송천동1가 625-14,35.86096318,127.1141504,",제1종근린생활시설",8,2016-12-22
전북특별자치도 전주시 완산구 백마산길 69-1,전북특별자치도 전주시 완산구 효자동3가 1338-2,35.81737162,127.0863657,단독주택,17,2016-12-22
전북특별자치도 전주시 완산구 소태정4길 15-1,전북특별자치도 전주시 완산구 효자동2가 1323-12,35.80499367,127.1021344,"단독주택,제1종근린생활시설",5,2016-12-23
전북특별자치도 전주시 완산구 백마산길 69,전북특별자치도 전주시 완산구 효자동3가 1338,35.81742963,127.0860271,단독주택,16,2016-12-26
전북특별자치도 전주시 덕진구 기지로 169-7,전북특별자치도 전주시 덕진구 만성동 1164-58,35.83919592,127.0704127,단독주택(다가구주택),2,2016-12-27
전북특별자치도 전주시 덕진구 솔내1길 29,전북특별자치도 전주시 덕진구 송천동1가 253-9,35.85366009,127.1221596,단독주택(다가구주택),17,2016-12-27
전북특별자치도 전주시 덕진구 안덕원로 321-4,전북특별자치도 전주시 덕진구 인후동1가 541-41,35.83833455,127.1621251,단독주택(다가구주택),3,2016-12-27
전북특별자치도 전주시 완산구 배학2길 9-5,전북특별자치도 전주시 완산구 효자동3가 1681-5,35.81936926,127.097789,단독주택 및 근린생활시설,12,2016-12-27
전북특별자치도 전주시 덕진구 가리내5길 11,전북특별자치도 전주시 덕진구 덕진동2가 664-2,35.84587799,127.1103623,단독주택(다가구주택),12,2016-12-28
전북특별자치도 전주시 덕진구 월방3길 8,전북특별자치도 전주시 덕진구 만성동 1170-8,35.8345987,127.0702581,단독주택(다가구주택),3,2016-12-28
전북특별자치도 전주시 덕진구 안덕원로 321-6,전북특별자치도 전주시 덕진구 인후동1가 541-40,35.83842927,127.1621278,단독주택(다가구주택),4,2016-12-28
전북특별자치도 전주시 덕진구 백동6길 13,전북특별자치도 전주시 덕진구 인후동2가 1571-23,35.8474969,127.1512735,단독주택(다가구주택),16,2016-12-29
전북특별자치도 전주시 완산구 인봉로 46-8,전북특별자치도 전주시 완산구 중노송동 312-45,35.82720844,127.1590127,"단독주택,제2종근린생활시설",10,2016-12-29
전북특별자치도 전주시 덕진구 반월4길 8-1,전북특별자치도 전주시 덕진구 반월동 234-187,35.87456445,127.0721831,단독주택(다가구주택),14,2017-01-03
전북특별자치도 전주시 덕진구 틀못2길 39-41,전북특별자치도 전주시 덕진구 장동 1085-42,35.84336957,127.0618768,단독주택(다가구주택),2,2017-01-03
전북특별자치도 전주시 덕진구 두현길 38,전북특별자치도 전주시 덕진구 만성동 717-1,35.83110341,127.0752175,단독주택(다가구주택),15,2017-01-05
전북특별자치도 전주시 덕진구 가재미5길 9-6,전북특별자치도 전주시 덕진구 인후동1가 871-4,35.82954592,127.1608605,단독주택,13,2017-01-05
전북특별자치도 전주시 완산구 중산5길 4-12,전북특별자치도 전주시 완산구 중화산동2가 624-5,35.81512108,127.1206902,"제1종근린생활시설, 단독주택",9,2017-01-05
전북특별자치도 전주시 완산구 중산로 12,전북특별자치도 전주시 완산구 중화산동2가 624-9,35.81513532,127.1205126,"단독주택, 제1종근린생활시설",11,2017-01-05
전북특별자치도 전주시 덕진구 태진로 122-8,전북특별자치도 전주시 덕진구 진북동 407-2,35.83172688,127.1362101,단독주택,9,2017-01-09
전북특별자치도 전주시 완산구 선너머3길 44-6,전북특별자치도 전주시 완산구 중화산동2가 10-17,35.81632325,127.1298749,단독주택,11,2017-01-10
전북특별자치도 전주시 덕진구 두현길 59-3,전북특별자치도 전주시 덕진구 만성동 697-1,35.8315538,127.0747384,단독주택(다가구주택),7,2017-01-13
전북특별자치도 전주시 덕진구 심방죽3길 4-5,전북특별자치도 전주시 덕진구 인후동2가 4-72,35.84028418,127.1510333,단독주택(다가구주택),14,2017-01-13
전북특별자치도 전주시 덕진구 송천로 40-4,전북특별자치도 전주시 덕진구 송천동1가 405-6,35.85674777,127.1190382,단독주택(다가구주택),12,2017-01-16
전북특별자치도 전주시 덕진구 한배미1길 61-1,전북특별자치도 전주시 덕진구 인후동1가 948-2,35.82290419,127.1678438,단독주택(다가구주택),10,2017-01-16
전북특별자치도 전주시 덕진구 월방1길 6,전북특별자치도 전주시 덕진구 만성동 1175-8,35.83329703,127.0700692,단독주택(다가구주택),3,2017-01-18
전북특별자치도 전주시 완산구 견훤왕궁로 52-1,전북특별자치도 전주시 완산구 중노송동 465-15,35.82524162,127.1533277,단독주택,10,2017-01-18
전북특별자치도 전주시 완산구 서곡7길 18-7,전북특별자치도 전주시 완산구 효자동3가 1477-3,35.83229216,127.1014709,"단독주택, 제1종근린생활시설",3,2017-01-18
전북특별자치도 전주시 완산구 용호로 125,전북특별자치도 전주시 완산구 효자동3가 1718-6,35.81441753,127.0968117,단독주택 및 제1종근린생활시설,15,2017-01-18
전북특별자치도 전주시 완산구 선너머3길 21-5,전북특별자치도 전주시 완산구 중화산동1가 234-7,35.81433081,127.1295688,단독주택,6,2017-01-19
전북특별자치도 전주시 덕진구 삼송1길 4-8,전북특별자치도 전주시 덕진구 금암동 667-20,35.84149741,127.1333131,단독주택(다가구),8,2017-01-20
전북특별자치도 전주시 덕진구 우아10길 25-6,전북특별자치도 전주시 덕진구 우아동3가 743-63,35.85299697,127.1578045,다가구,11,2017-01-20
전북특별자치도 전주시 덕진구 매봉로 26-1,전북특별자치도 전주시 덕진구 금암동 1580-13,35.84055412,127.1414639,제1종근생(소매점) 및 단독주택(3가구),3,2017-01-23
전북특별자치도 전주시 덕진구 떡전로 12-10,전북특별자치도 전주시 덕진구 금암동 759-17,35.83636135,127.1288283,단독주택(다가구주택),14,2017-01-23
전북특별자치도 전주시 완산구 중산1길 16-6,전북특별자치도 전주시 완산구 중화산동2가 619-7,35.81484889,127.1187957,단독주택 및 제1종근린생활시설,11,2017-01-23
전북특별자치도 전주시 완산구 평화8길 16-22,전북특별자치도 전주시 완산구 평화동2가 875-1,35.78947064,127.1339269,다가구주택 및 근린생활시설,11,2017-01-23
전북특별자치도 전주시 완산구 따박골9길 43,전북특별자치도 전주시 완산구 중화산동2가 31-37,35.81110953,127.1301464,단독주택 및 제1종근린생활시설,11,2017-01-24
전북특별자치도 전주시 완산구 영선로 12,전북특별자치도 전주시 완산구 중화산동2가 261-17,35.82306333,127.1239876,"단독주택(다가구주택), 제2종근린생활시설",15,2017-01-25
전북특별자치도 전주시 완산구 영선로 14-6,전북특별자치도 전주시 완산구 중화산동2가 261-24,35.82272276,127.124147,단독주택(다가구주택),11,2017-01-25
전북특별자치도 전주시 덕진구 건산로 78-1,전북특별자치도 전주시 덕진구 진북동 256-19,35.83205983,127.1459364,단독주택(다가구),13,2017-01-26
전북특별자치도 전주시 완산구 선너머3길 44-5,전북특별자치도 전주시 완산구 중화산동2가 10-9,35.81655157,127.1297687,단독주택,12,2017-01-31
전북특별자치도 전주시 완산구 원서곡길 46-18,전북특별자치도 전주시 완산구 효자동3가 747,35.8339608,127.0950156,단독주택,6,2017-02-01
전북특별자치도 전주시 덕진구 월방8길 14,전북특별자치도 전주시 덕진구 만성동 1185-7,35.83642621,127.0736749,단독주택,3,2017-02-02
전북특별자치도 전주시 완산구 척동6길 16-4,전북특별자치도 전주시 완산구 효자동3가 1649-3,35.82285527,127.1013481,단독주택,11,2017-02-02
전북특별자치도 전주시 완산구 평화4길 17-11,전북특별자치도 전주시 완산구 평화동2가 912-2,35.7834027,127.1353704,다가구주택 및 제2종근린생활시설,2,2017-02-03
전북특별자치도 전주시 완산구 평화4길 17-9,전북특별자치도 전주시 완산구 평화동2가 912-3,35.78327711,127.1353273,다가구주택 및 제2종근린생활시설,2,2017-02-03
전북특별자치도 전주시 덕진구 월방4길 3-12,전북특별자치도 전주시 덕진구 만성동 1198-3,35.83407726,127.0718796,단독주택,3,2017-02-06
전북특별자치도 전주시 완산구 전라감영2길 43,전북특별자치도 전주시 완산구 다가동3가 114-1,35.81636366,127.1409684,다가구주택 및 제2종근린생활시설,2,2017-02-06
전북특별자치도 전주시 덕진구 호반2길 12,전북특별자치도 전주시 덕진구 덕진동2가 168-12,35.84994235,127.1192616,단독주택(다가구주택),10,2017-02-07
전북특별자치도 전주시 완산구 효정2길 27-18,전북특별자치도 전주시 완산구 서완산동1가 48,35.80785897,127.1367828,다가구주택,4,2017-02-07
전북특별자치도 전주시 덕진구 권삼득로 379-9,전북특별자치도 전주시 덕진구 덕진동1가 1314-79,35.84636545,127.122747,단독주택(다가구주택),5,2017-02-08
전북특별자치도 전주시 덕진구 월방2길 4-12,전북특별자치도 전주시 덕진구 만성동 1205-5,35.83233402,127.0711606,단독주택(다가구주택),3,2017-02-08
전북특별자치도 전주시 완산구 문학대5길 17-2,전북특별자치도 전주시 완산구 효자동3가 1612-11,35.82748825,127.1039141,제1종근린생활시설 및 다가구주택,10,2017-02-08
전북특별자치도 전주시 완산구 선너머3길 44-8,전북특별자치도 전주시 완산구 중화산동2가 10-18,35.8163497,127.1300096,다가구주택,13,2017-02-09
전북특별자치도 전주시 덕진구 인교8길 13,전북특별자치도 전주시 덕진구 우아동1가 1108-9,35.82656138,127.1740759,단독주택,7,2017-02-10
전북특별자치도 전주시 완산구 선너머3길 44-14,전북특별자치도 전주시 완산구 중화산동2가 10-21,35.81652556,127.1304855,다가구주택,12,2017-02-14
전북특별자치도 전주시 완산구 중산7길 13,전북특별자치도 전주시 완산구 중화산동2가 612,35.81769341,127.118835,다가구주택 및 제1종근린생활시설,17,2017-02-17
전북특별자치도 전주시 완산구 배학4길 50-4,전북특별자치도 전주시 완산구 효자동3가 1691-3,35.82050352,127.1013405,"단독주택,제1종근린생활시설",10,2017-02-17
전북특별자치도 전주시 덕진구 권삼득로 235-5,전북특별자치도 전주시 덕진구 금암동 729-2,35.83868792,127.1332398,단독주택(다가구주택),11,2017-02-20
전북특별자치도 전주시 덕진구 떡전4길 13,전북특별자치도 전주시 덕진구 금암동 715-9,35.83790939,127.1294633,단독주택(다가구),18,2017-02-21
전북특별자치도 전주시 완산구 척동3길 17-4,전북특별자치도 전주시 완산구 효자동3가 1659-5,35.82200091,127.0978188,단독주택(다가구주택),10,2017-02-21
전북특별자치도 전주시 완산구 선너머3길 42,전북특별자치도 전주시 완산구 중화산동2가 10-6,35.81622097,127.1296171,"단독주택, 제1종근린생활시설",11,2017-02-22
전북특별자치도 전주시 덕진구 월방3길 4,전북특별자치도 전주시 덕진구 만성동 1170-6,35.83448017,127.0705836,단독주택(다가구),3,2017-02-23
전북특별자치도 전주시 덕진구 떡전4길 18-3,전북특별자치도 전주시 덕진구 금암동 757-2,35.8374364,127.1293097,단독주택,14,2017-02-24
전북특별자치도 전주시 완산구 평화4길 17-6,전북특별자치도 전주시 완산구 평화동2가 912-5,35.78302773,127.1352548,"다가구주택,제1종근린생활시설",7,2017-02-24
전북특별자치도 전주시 덕진구 두현길 34-6,전북특별자치도 전주시 덕진구 만성동 731-4,35.83064755,127.0747882,단독주택(다가구주택),15,2017-02-28
전북특별자치도 전주시 덕진구 가재미로 77,전북특별자치도 전주시 덕진구 인후동1가 830-5,35.83180207,127.1609765,단독주택,9,2017-02-28
전북특별자치도 전주시 완산구 마당재1길 6-4,전북특별자치도 전주시 완산구 남노송동 142-1,35.8199126,127.1607535,단독주택 및 제1종근린생활시설,5,2017-02-28
전북특별자치도 전주시 완산구 봉곡로 11,전북특별자치도 전주시 완산구 효자동3가 1731-4,35.81194987,127.0950043,"다가구주택,제1종근린생활시설",11,2017-02-28
전북특별자치도 전주시 덕진구 솔내8길 23-7,전북특별자치도 전주시 덕진구 송천동1가 108-2,35.86159609,127.123923,단독주택(다가구주택),8,2017-03-03
전북특별자치도 전주시 덕진구 솔내8길 14,전북특별자치도 전주시 덕진구 송천동1가 484-13,35.86085049,127.122776,단독주택(다가구주택),9,2017-03-03
전북특별자치도 전주시 완산구 선너머3길 44-13,전북특별자치도 전주시 완산구 중화산동2가 10-13,35.81672093,127.1304206,다가구주택,15,2017-03-03
전북특별자치도 전주시 완산구 영선로 7-22,전북특별자치도 전주시 완산구 중화산동2가 266-40,35.82395134,127.1238146,"다가구주택, 제1종근린생활시설",10,2017-03-03
전북특별자치도 전주시 덕진구 시천로 29-19,전북특별자치도 전주시 덕진구 송천동1가 625-19,35.86083466,127.1141449,단독주택(다가구주택),9,2017-03-06
전북특별자치도 전주시 덕진구 솔내로 173-20,전북특별자치도 전주시 덕진구 송천동2가 231-1,35.86628139,127.125179,단독주택(다가구주택),4,2017-03-06
전북특별자치도 전주시 완산구 서곡1길 8-7,전북특별자치도 전주시 완산구 효자동3가 1432-3,35.83556654,127.1006999,다가구주택 및 제1종근린생활시설,8,2017-03-06
전북특별자치도 전주시 덕진구 금암4길 18,전북특별자치도 전주시 덕진구 금암동 529-7,35.83999999,127.1374585,단독주택(다가구주택),10,2017-03-08
전북특별자치도 전주시 완산구 선너머3길 44-3,전북특별자치도 전주시 완산구 중화산동2가 10-8,35.81652306,127.1296255,단독주택,15,2017-03-08
전북특별자치도 전주시 덕진구 들사평3길 8-1,전북특별자치도 전주시 덕진구 덕진동1가 1409-11,35.84086124,127.1220934,단독주택(다가구주택),11,2017-03-09
전북특별자치도 전주시 덕진구 정언신로 177,전북특별자치도 전주시 덕진구 우아동2가 901-7,35.83197091,127.1725744,단독주택(다가구주택),10,2017-03-10
전북특별자치도 전주시 완산구 중산2길 15-3,전북특별자치도 전주시 완산구 중화산동2가 633-2,35.81480754,127.1218447,다가구주택 및 제1종근린생활시설,11,2017-03-13
전북특별자치도 전주시 덕진구 월방3길 3-4,전북특별자치도 전주시 덕진구 만성동 1175-13,35.83408265,127.0703943,단독주택(다가구주택),3,2017-03-14
전북특별자치도 전주시 덕진구 들사평3길 12-1,전북특별자치도 전주시 덕진구 덕진동1가 1409-31,35.84071962,127.1222166,단독주택,11,2017-03-15
전북특별자치도 전주시 완산구 삼천천변2길 36-11,전북특별자치도 전주시 완산구 삼천동1가 380-9,35.79585636,127.1139099,다가구주택,7,2017-03-15
전북특별자치도 전주시 덕진구 송천3길 32,전북특별자치도 전주시 덕진구 송천동1가 470-7,35.86036789,127.1180729,단독주택(다가구주택),5,2017-03-16
전북특별자치도 전주시 완산구 선너머3길 44-7,전북특별자치도 전주시 완산구 중화산동2가 10-10,35.8165908,127.1299055,단독주택,12,2017-03-17
